"BLUE","GREEN","NDMI","NIR","RED","SWIR1","SWIR2","dNDMI","elev","lab","split","yr","lon","lat"
0.0148011,0.0251125,0.2304634,0.1719509,0.0194077,0.1075387,0.0535451,-0.136369,1375,1,1,2012,-116.7284804,49.1009702
0.0167675,0.0240344,0.3056541,0.1490184,0.0175731,0.0792479,0.0418234,-0.1025365,1404,1,1,2012,-116.7290194,49.1015092
0.0158336,0.0280322,0.2952085,0.1997877,0.0178545,0.1087151,0.0514116,-0.0675479,1485,1,1,2012,-116.7271329,49.1047431
0.0137914,0.0256761,0.2670062,0.165488,0.0172951,0.0957388,0.0463008,-0.1060742,1381,1,0,2012,-116.7290194,49.1007007
0.0136784,0.0223885,0.2612042,0.1646027,0.0210157,0.096422,0.0501823,-0.0717016,1417,1,0,2012,-116.7274024,49.1025872
0.0163104,0.024141,0.1806599,0.159833,0.0212422,0.1109189,0.0567363,-0.1765692,1509,1,0,2012,-116.7303669,49.1033957
0.0137968,0.0269406,0.2639041,0.1678894,0.020723,0.0977786,0.0472478,-0.0180562,1406,1,1,2012,-116.7265939,49.1028567
0.014447,0.0232488,0.3236109,0.14759,0.0168401,0.0754211,0.0370591,-0.0913965,1351,1,1,2012,-116.7290194,49.1004312
0.0159863,0.0272799,0.2146765,0.1536355,0.0221299,0.0993298,0.0568535,-0.0384904,1510,1,0,2012,-116.7309059,49.1033957
0.0149029,0.0240152,0.276283,0.1551874,0.0191161,0.0879991,0.0453641,-0.1186575,1395,1,0,2012,-116.7309059,49.1015092
0.0141981,0.0240168,0.3347082,0.1583252,0.0192562,0.078918,0.0415456,-0.0100375,1403,1,0,2012,-116.7274024,49.1023177
0.0142907,0.0244165,0.3042573,0.1555503,0.0176944,0.0829767,0.0405889,-0.1096761,1357,1,0,2012,-116.7295584,49.1004312
0.0138413,0.0263332,0.2846344,0.1625318,0.0209882,0.090508,0.0465677,-0.0892379,1373,1,0,2012,-116.7303669,49.1007007
0.0142925,0.0241557,0.2726506,0.1551149,0.0190938,0.0886518,0.044542,-0.11731,1382,1,0,2012,-116.7298279,49.1007007
0.0158089,0.0256713,0.2169119,0.1515586,0.021499,0.0975286,0.0525855,-0.101749,1290,1,0,2012,-116.7303669,49.0990837
0.0148213,0.0216624,0.3090857,0.1409585,0.0188022,0.0743956,0.0383436,-0.1123268,1399,1,1,2012,-116.7379127,49.1033957
0.0127683,0.0220151,0.4461515,0.1746026,0.0170612,0.0668695,0.0264766,0.0276142,1456,1,0,2012,-116.7263245,49.1044736
0.0153321,0.0239655,0.1866768,0.1377875,0.021558,0.0944367,0.0524543,-0.2481578,1452,1,0,2012,-116.7387212,49.1044736
0.0151065,0.0244563,0.22285,0.1454396,0.0204534,0.0924303,0.0498365,-0.1034069,1296,1,0,2012,-116.7300974,49.0990837
0.0128598,0.0218044,0.3591638,0.1694074,0.0164949,0.0798744,0.03666,-0.0727834,1422,1,0,2012,-116.7371042,49.1044736
0.0153729,0.024507,0.2370868,0.1775624,0.0173768,0.109503,0.0565875,-0.084759,1513,1,0,2012,-116.7287499,49.1044736
0.0175194,0.0268647,0.2112777,0.1785949,0.0211926,0.1162919,0.0600777,-0.0993772,1545,1,1,2012,-116.7295584,49.1047431
0.0119794,0.0235471,0.3807107,0.1548466,0.0166122,0.0694532,0.0339328,0.0085907,1411,1,1,2012,-116.7276719,49.1023177
0.0130462,0.0222816,0.2574372,0.160433,0.0167971,0.0947416,0.0491249,-0.1231541,1484,1,1,2012,-116.7290194,49.1031262
0.0139891,0.0233449,0.3586662,0.1562557,0.0161855,0.0737577,0.0380026,-0.0717423,1414,1,0,2012,-116.7284804,49.1017787
0.0119266,0.0226116,0.4172663,0.1711847,0.0148325,0.0703856,0.031154,-0.0030261,1455,1,0,2012,-116.7265939,49.1042041
0.0151715,0.0238933,0.3870613,0.1567439,0.0175844,0.0692647,0.0298747,0.0097007,1399,1,1,2012,-116.7376432,49.1036651
0.0137527,0.0236908,0.3020357,0.1641391,0.0179132,0.0879878,0.0432205,-0.0859067,1440,1,0,2012,-116.7300974,49.1023177
0.0154322,0.0249435,0.2290489,0.1598307,0.0207812,0.1002578,0.0482712,-0.1378359,1466,1,0,2012,-116.7300974,49.1028567
0.014532,0.0234778,0.3281603,0.1708097,0.0154255,0.0864027,0.0417486,-0.0725569,1465,1,0,2012,-116.7276719,49.1036651
0.0145305,0.0286108,0.267246,0.1746513,0.0191722,0.1009879,0.0501347,-0.1327968,1440,1,0,2012,-116.7295584,49.1023177
0.015372,0.0209393,0.2760802,0.1297824,0.0168303,0.0736255,0.036077,-0.1362292,1438,1,0,2012,-116.7384517,49.1042041
0.0125277,0.0210609,0.3560139,0.1536298,0.0188277,0.0729605,0.035441,-0.1035103,1440,1,0,2012,-116.7309059,49.1020482
0.0143366,0.024012,0.5327597,0.192042,0.0145292,0.0585413,0.0223519,-0.003114,1404,1,0,2012,-116.7422246,49.1039346
0.0139125,0.0244762,0.363164,0.1935583,0.0166817,0.0904256,0.0421438,-0.012588,1475,1,0,2012,-116.7265939,49.1047431
0.0146378,0.0230506,0.3656634,0.1700666,0.017676,0.0789942,0.0360209,0.0083708,1413,1,0,2012,-116.7414161,49.1042041
0.013379,0.018752,0.3774181,0.1374859,0.0139498,0.0621425,0.0301663,-0.0725011,1488,1,1,2012,-116.7376432,49.1052821
0.0143107,0.0219067,0.2900724,0.1418817,0.016201,0.0780776,0.0420333,-0.1209468,1314,1,0,2012,-116.7295584,49.0993532
0.014767,0.0240352,0.4970892,0.2154413,0.0143521,0.0723723,0.0269267,0.0073871,1423,1,0,2012,-116.7263245,49.1033957
0.0150788,0.0258012,0.342088,0.1566353,0.0185221,0.076785,0.0375497,-0.0624322,1404,1,0,2012,-116.7295584,49.1015092
0.0130098,0.0206539,0.3923741,0.1737149,0.0153192,0.0758084,0.0339799,-0.0374575,1473,1,0,2012,-116.7279414,49.1033957
0.0162126,0.0286181,0.2015656,0.1608691,0.0240072,0.1068967,0.0564152,-0.0776859,1281,1,0,2012,-116.7311754,49.0993532
0.0140613,0.0221469,0.4234691,0.1620264,0.0132957,0.0656237,0.0268123,-0.0183386,1407,1,0,2012,-116.7279414,49.1017787
0.0125941,0.0259487,0.2740024,0.1578102,0.0198728,0.089929,0.0420164,-0.0875618,1452,1,0,2012,-116.7311754,49.1025872
0.018766,0.0258388,0.1452439,0.1409216,0.0228556,0.1051773,0.0545938,-0.1741188,1479,1,1,2012,-116.7314448,49.1031262
0.0136804,0.021828,0.3382944,0.1585804,0.0190386,0.0784084,0.0393252,-0.0552566,1427,1,0,2012,-116.7295584,49.1017787
0.0181497,0.0265227,0.3258055,0.1605435,0.019083,0.0816391,0.0407088,-0.0778787,1365,1,0,2012,-116.7309059,49.1007007
0.014663,0.0229039,0.4706039,0.1668237,0.0148906,0.0600541,0.0319925,0.0416757,1425,1,0,2012,-116.7284804,49.1020482
0.0173,0.0244051,0.2649282,0.1545464,0.0193661,0.0898096,0.0441044,-0.0674053,1450,1,0,2012,-116.7314448,49.1025872
0.0151003,0.021995,0.3920737,0.1528077,0.014437,0.066732,0.0300389,-0.0363074,1411,1,0,2012,-116.7276719,49.1020482
0.0148918,0.0239845,0.2734182,0.166733,0.0188503,0.0951338,0.0514957,-0.0837312,1375,1,0,2012,-116.7284804,49.1012397
0.014267,0.024685,0.3772703,0.1873597,0.0191229,0.0847143,0.0409672,-0.0170065,1504,1,0,2012,-116.7276719,49.1047431
0.0158365,0.0247765,0.2491692,0.1693122,0.0202535,0.1017675,0.0483068,-0.1320377,1452,1,0,2012,-116.7300974,49.1025872
0.0135949,0.0219623,0.360429,0.1468091,0.016383,0.0690185,0.0340489,-0.0599284,1337,1,1,2012,-116.7290194,49.1001617
0.0139942,0.0225573,0.3713849,0.1595173,0.0160963,0.0731195,0.0342625,-0.0174008,1415,1,0,2012,-116.7376432,49.1039346
0.0121507,0.0218315,0.3611978,0.1673703,0.0149307,0.0785459,0.036083,-0.0478949,1373,1,1,2012,-116.7360263,49.1042041
0.015069,0.0264755,0.2713016,0.1852398,0.0209848,0.1061778,0.0508261,-0.0777368,1485,1,1,2012,-116.7276719,49.1042041
0.0134113,0.0236679,0.3576348,0.1641619,0.0174531,0.0776732,0.0402361,-0.0795001,1441,1,0,2012,-116.7303669,49.1020482
0.0149496,0.0259628,0.2308564,0.1918949,0.0216938,0.1199122,0.0598801,-0.1310327,1511,1,0,2012,-116.7298279,49.1039346
0.0140812,0.0219057,0.2891212,0.173949,0.0166927,0.0959232,0.0499853,-0.0686472,1491,1,1,2012,-116.7290194,49.1033957
0.0119149,0.0214214,0.3313622,0.176063,0.0156908,0.0884225,0.0414427,-0.0365875,1449,1,1,2012,-116.7276719,49.1031262
0.0148918,0.0239845,0.2734182,0.166733,0.0188503,0.0951338,0.0514957,-0.0837312,1387,1,0,2012,-116.7287499,49.1012397
0.016054,0.0252692,0.3035083,0.1854902,0.0198694,0.0991113,0.0499099,-0.0934155,1384,1,0,2012,-116.7303669,49.1009702
0.0170632,0.0258503,0.2707012,0.1578312,0.0225969,0.0905847,0.0459968,-0.0847925,1319,1,0,2012,-116.7311754,49.1001617
0.0124972,0.0257456,0.2749061,0.1568153,0.0197084,0.0891876,0.0416696,-0.0880449,1454,1,0,2012,-116.7309059,49.1025872
0.0203551,0.0298334,0.1349867,0.1673168,0.0295591,0.127518,0.0727528,-0.0589154,1506,1,0,2012,-116.7311754,49.1036651
0.0137968,0.024093,0.2540251,0.1714158,0.0185689,0.1019691,0.0495045,-0.0687992,1540,1,0,2012,-116.7290194,49.1047431
0.0136814,0.0224402,0.386809,0.1486983,0.0162489,0.0657484,0.0301339,0.0080862,1379,1,1,2012,-116.7371042,49.1036651
0.0123022,0.0222074,0.3633454,0.1567355,0.0169567,0.0731923,0.0301914,-0.070891,1439,1,0,2012,-116.7311754,49.1023177
0.0165109,0.0271392,0.2185711,0.1506331,0.0201969,0.096596,0.0501566,-0.1320665,1495,1,0,2012,-116.7311754,49.1031262
0.0126252,0.0235882,0.3234552,0.1777503,0.0172014,0.0908652,0.0391212,-0.0627348,1503,1,0,2012,-116.7274024,49.1050126
0.0154515,0.0250755,0.2107746,0.1421928,0.0232642,0.0926862,0.0482055,-0.1490789,1359,1,1,2012,-116.7300974,49.1004312
0.0146692,0.0248721,0.2658137,0.1541667,0.0207242,0.0894185,0.0465625,0.0445141,1415,1,0,2012,-116.7362958,49.1047431
0.0183172,0.0252662,0.232464,0.1571324,0.021289,0.0978566,0.0493787,-0.0435799,1417,1,0,2012,-116.7408772,49.1042041
0.0101426,0.0222655,0.4240381,0.1630422,0.0132514,0.0659436,0.0284657,-0.0264343,1475,1,0,2012,-116.7263245,49.1050126
0.0136364,0.025128,0.3132184,0.1897449,0.0185711,0.099232,0.0474929,-0.0509501,1494,1,1,2012,-116.7276719,49.1044736
0.0128682,0.0234386,0.3855,0.1494691,0.0177791,0.0662929,0.0291217,-0.0284824,1331,1,0,2012,-116.7287499,49.1001617
0.0139696,0.0205183,0.2629108,0.131068,0.0193616,0.076497,0.0417583,-0.1705551,1434,1,0,2012,-116.7379127,49.1042041
0.0186944,0.0273741,0.140676,0.1553154,0.0271224,0.1170062,0.0667555,-0.0618308,1510,1,0,2012,-116.7309059,49.1036651
0.0140245,0.0220155,0.2306655,0.1398586,0.0190363,0.0874307,0.0445222,-0.1667808,1398,1,1,2012,-116.7384517,49.1036651
0.0130363,0.0230297,0.299855,0.1520325,0.0166674,0.0818897,0.0431198,-0.1116153,1388,1,0,2012,-116.7284804,49.1015092
0.0150318,0.0235835,0.5314828,0.2016927,0.0161907,0.0617026,0.0200398,-0.0032669,1402,1,0,2012,-116.7422246,49.1036651
0.0130363,0.0230297,0.299855,0.1520325,0.0166674,0.0818897,0.0431198,-0.1116153,1403,1,1,2012,-116.7287499,49.1015092
0.0138896,0.0254222,0.2481416,0.1507991,0.0207763,0.0908387,0.0451944,-0.1131715,1465,1,0,2012,-116.7311754,49.1028567
0.0155661,0.0248654,0.2112072,0.1551703,0.0215853,0.1010539,0.0500545,-0.1266372,1422,1,0,2012,-116.7403382,49.1042041
0.0165348,0.024511,0.1804672,0.1619186,0.0215677,0.1124111,0.0576058,-0.1730679,1478,1,0,2012,-116.7300974,49.1031262
0.0128286,0.0190252,0.2865024,0.1583996,0.0165516,0.0878488,0.0453823,-0.0931898,1474,1,0,2012,-116.7287499,49.1031262
0.0151927,0.0235257,0.2540329,0.1684798,0.0206248,0.1002209,0.05802,-0.1375557,1463,1,1,2012,-116.7295584,49.1028567
0.0136865,0.0268053,0.3655213,0.2020749,0.0190322,0.0938925,0.0423111,-0.0257281,1465,1,1,2012,-116.7271329,49.1042041
0.014502,0.0238927,0.3827529,0.1567656,0.0172136,0.0699786,0.0320843,0.0130904,1390,1,0,2012,-116.7373737,49.1036651
0.0104675,0.0214442,0.4324932,0.1913863,0.0143731,0.075821,0.0330724,-0.0114469,1410,1,0,2012,-116.726055,49.1031262
0.013124,0.0244382,0.3178276,0.1841166,0.0179495,0.0953078,0.0456882,-0.0518143,1498,1,0,2012,-116.7279414,49.1044736
0.0136332,0.0213238,0.4528476,0.1693663,0.0150861,0.0637845,0.0268451,0.0338832,1446,1,0,2012,-116.7263245,49.1042041
0.0164137,0.0231613,0.383491,0.1862933,0.0165656,0.0830157,0.0406688,0.0284291,1490,1,0,2012,-116.7274024,49.1044736
0.0117056,0.0226456,0.2925325,0.1482561,0.0184662,0.0811479,0.0406823,-0.1126383,1416,1,1,2012,-116.7379127,49.1039346
0.0146466,0.0216121,0.5074623,0.1870909,0.0144986,0.0611288,0.0245522,0.0029315,1401,1,0,2012,-116.7416856,49.1039346
0.0134504,0.0216759,0.1859989,0.1430653,0.0206554,0.0981917,0.0500213,-0.2435315,1464,1,0,2012,-116.7384517,49.1047431
0.0131016,0.0245006,0.3228388,0.1886048,0.0183102,0.0965468,0.0452617,-0.0949713,1493,1,0,2012,-116.7274024,49.1047431
0.0121097,0.0234629,0.3487416,0.1700593,0.0167597,0.0821155,0.039505,-0.0131355,1421,1,1,2012,-116.7271329,49.1031262
0.0184849,0.0270952,0.3092901,0.1893238,0.0212564,0.0998769,0.0475921,-0.0571606,1391,1,0,2012,-116.7295584,49.1009702
0.0147597,0.0251125,0.2537253,0.1727123,0.019388,0.1028063,0.0478735,-0.1089767,1376,1,0,2012,-116.7287499,49.1007007
0.0139813,0.0241632,0.3036983,0.1728619,0.016575,0.092325,0.0456688,-0.0656989,1479,1,0,2012,-116.7284804,49.1033957
0.014177,0.0206402,0.2842056,0.1426329,0.0176841,0.0795012,0.0360262,-0.1077811,1380,1,0,2012,-116.7384517,49.1033957
0.0157555,0.0254851,0.2268179,0.1629774,0.0212573,0.1027139,0.0494242,-0.1367887,1493,1,1,2012,-116.7303669,49.1031262
0.0151549,0.0252026,0.3171529,0.1657416,0.0168201,0.0859249,0.0432205,-0.086613,1440,1,1,2012,-116.7295584,49.1020482
0.0124478,0.0176859,0.3822568,0.1354563,0.0136559,0.0605367,0.0273391,-0.0380253,1470,1,1,2012,-116.7376432,49.1050126
0.0131489,0.0224827,0.224617,0.1619235,0.0196917,0.1025241,0.0537301,-0.1708452,1491,1,0,2012,-116.7298279,49.1031262
0.0120492,0.0202928,0.3241737,0.1379035,0.0168004,0.0703826,0.0335517,-0.06117,1302,1,0,2012,-116.7298279,49.0990837
0.0139892,0.024149,0.3793514,0.1841841,0.0187551,0.0828749,0.0400777,-0.0181586,1510,1,0,2012,-116.7279414,49.1047431
0.0122107,0.0225168,0.4366151,0.1802333,0.0136773,0.0706805,0.0298304,-0.034622,1439,1,0,2012,-116.7265939,49.1039346
0.0148011,0.0251125,0.2304634,0.1719509,0.0194077,0.1075387,0.0535451,-0.136369,1387,1,1,2012,-116.7287499,49.1009702
0.0125888,0.0247628,0.3744277,0.1624883,0.0175327,0.0739567,0.0361331,0.0097083,1420,1,1,2012,-116.7279414,49.1023177
0.012921,0.0241554,0.3473925,0.1810061,0.0187848,0.08767,0.0423678,-0.0102753,1423,1,1,2012,-116.7265939,49.1031262
0.0126347,0.0217802,0.4078623,0.1714482,0.0140898,0.07211,0.030876,-0.008879,1504,1,1,2012,-116.7271329,49.1052821
0.0154021,0.0219397,0.2780501,0.1519873,0.0195063,0.0858552,0.0471377,-0.1589857,1476,1,1,2012,-116.7411467,49.1050126
0.0154815,0.0236533,0.1992324,0.1627921,0.022325,0.1087017,0.0527694,-0.1599547,1528,1,0,2012,-116.7303669,49.1042041
0.013853,0.0256547,0.4539151,0.2176185,0.0188508,0.0817367,0.0329115,0.0271463,1411,1,0,2012,-116.725516,49.1036651
0.0141729,0.0251081,0.2152759,0.1530982,0.0216563,0.0988581,0.0470461,-0.1326007,1504,1,1,2012,-116.7300974,49.1036651
0.0100873,0.0232397,0.3854567,0.1872617,0.0155045,0.0830632,0.0339657,-0.0189379,1483,1,0,2012,-116.7265939,49.1050126
0.0160564,0.0253214,0.2460973,0.1724716,0.0206918,0.1043473,0.0495313,-0.1308445,1466,1,0,2012,-116.7303669,49.1028567
0.0129781,0.0206197,0.3811943,0.1429494,0.015949,0.0640445,0.0311441,-0.0265258,1348,1,0,2012,-116.7298279,49.0998922
0.0134477,0.0219839,0.3204845,0.1534484,0.0167719,0.0789639,0.0372289,-0.0536351,1369,1,0,2012,-116.7365652,49.1036651
0.0435752,0.0684852,0.0169116,0.3072488,0.0744382,0.2970295,0.1534687,-0.1205746,532,0,0,2012,-116.6117893,49.136813
0.0142234,0.0293317,0.5391088,0.3106508,0.0191849,0.0930254,0.0348068,0.0172856,1505,0,0,2012,-116.7203956,49.2284411
0.0321839,0.0563775,0.2278357,0.3525708,0.0470414,0.2217256,0.1163801,-0.1397828,1609,0,0,2012,-116.7193176,49.1044736
0.0187642,0.0430884,0.1992106,0.2790641,0.0292729,0.1863489,0.0855752,0.0362304,1089,0,0,2012,-116.6559864,49.0893819
0.0128724,0.0243059,0.4910193,0.1542734,0.0167959,0.0526634,0.0201306,0.0089867,1887,0,0,2012,-116.7424941,49.2287106
0.0421806,0.0684952,0.1070729,0.31907,0.0634473,0.257351,0.120052,-0.1203446,536,0,0,2012,-116.5859178,49.1748117
0.0336028,0.0554582,0.1101384,0.2035936,0.0624352,0.1631959,0.1003674,-0.1991135,1759,0,1,2012,-116.7160837,49.1063601
0.0185655,0.0212461,0.5599848,0.066058,0.0173395,0.0186326,0.0121674,-0.2025397,532,0,0,2012,-116.6314624,49.1246857
0.0222796,0.0358013,0.1677807,0.1881413,0.0307343,0.134079,0.0698998,-0.0267989,1045,0,0,2012,-116.7381822,49.1465148
0.0130099,0.0234714,0.4565988,0.1957571,0.0145663,0.0730295,0.0300847,0.0020687,1564,0,0,2012,-116.7608198,49.0993532
0.0125524,0.0263904,0.415239,0.2220879,0.0177518,0.0917642,0.0386533,-0.0177695,925,0,0,2012,-116.6939851,49.1457063
0.0167408,0.0361831,0.3488397,0.2402761,0.0236751,0.1159947,0.0523189,0.0508883,1893,0,0,2012,-116.775103,49.1149839
0.0318509,0.0586511,0.2116745,0.3176816,0.0505912,0.2066863,0.0917128,0.1475279,534,0,1,2012,-116.6317319,49.2071511
0.0104529,0.0262718,0.5082687,0.2255817,0.0168865,0.073545,0.0254645,0.0750764,1699,0,0,2012,-116.7241685,49.1184873
0.0274172,0.0442209,0.3659748,0.2633007,0.0319039,0.1222125,0.0517558,-0.0396137,538,0,0,2012,-116.6320013,49.1996052
0.0228058,0.0376836,0.2282176,0.2247651,0.0288507,0.141237,0.0676647,0.0202622,734,0,1,2012,-116.6427811,49.1295366
0.0247797,0.0385782,0.1567218,0.2425331,0.0443638,0.1768125,0.1037715,-0.1663203,1580,0,1,2012,-116.723899,49.2287106
0.0356557,0.0675977,0.1793489,0.3286168,0.0767514,0.2286683,0.1140805,0.064855,533,0,1,2012,-116.5956196,49.1130975
0.0409931,0.0859628,0.3162695,0.3875642,0.0783897,0.2013185,0.1108522,0.1593175,531,0,0,2012,-116.5732515,49.1756202
0.0152257,0.0270663,0.4645922,0.186796,0.0184056,0.0682866,0.0323133,-0.0146608,1297,0,1,2012,-116.6780849,49.1289976
0.0613809,0.0814936,-0.1591284,0.2078443,0.0999253,0.2865101,0.1844607,-0.2943839,532,0,0,2012,-116.5904992,49.1640319
0.01644,0.0278459,0.4414402,0.1875132,0.0177294,0.0726616,0.029295,-0.077745,1137,0,0,2012,-116.7018004,49.2198173
0.0209625,0.031275,0.2574435,0.1431175,0.0298725,0.084515,0.0424125,-0.0499287,532,0,0,2012,-116.6408947,49.1993357
0.02385,0.0431825,0.2115398,0.2325475,0.0409,0.15134,0.06972,0.0944366,533,0,0,2012,-116.6112503,49.1793931
0.013612,0.0233908,0.3666641,0.1684822,0.0220344,0.0780776,0.0354919,0.063464,1743,0,0,2012,-116.7341398,49.1230688
0.0166215,0.0272816,0.2134285,0.1495131,0.0214885,0.0969177,0.0450772,-0.1418864,1532,0,0,2012,-116.7368347,49.1279197
0.0202613,0.0232862,0.5443661,0.0368438,0.0193675,0.01087,0.0049987,0.187569,531,0,0,2012,-116.651405,49.2211648
0.0148721,0.0266294,0.3062761,0.2274007,0.0178197,0.1207657,0.056689,0.005269,1625,0,1,2012,-116.7384517,49.1562166
0.0113891,0.0208238,0.5501364,0.1912999,0.0095405,0.055517,0.0194481,0.0381124,1036,0,0,2012,-116.7433026,49.1333095
0.0182515,0.0260149,0.4669917,0.1651995,0.0172539,0.0600226,0.0214695,0.0414308,1837,0,0,2012,-116.7424941,49.2262852
0.0164697,0.0328032,0.3740422,0.2557605,0.0213427,0.1165141,0.0446209,-0.0182128,1176,0,0,2012,-116.6524829,49.1233382
0.0205485,0.0324221,0.5198076,0.2086211,0.0234747,0.0659151,0.0261717,-0.0065237,1163,0,0,2012,-116.6694611,49.1796626
0.0186821,0.0316638,0.4455105,0.218012,0.0225028,0.0836282,0.0350289,0.0382202,626,0,1,2012,-116.6368522,49.1672659
0.0287025,0.0389167,0.2431931,0.1960675,0.0330156,0.1193582,0.0483817,-0.1485924,540,0,1,2012,-116.6869782,49.2424549
0.0166304,0.0303468,0.3262893,0.177536,0.0204769,0.0901824,0.0456076,-0.1008886,1331,0,1,2012,-116.6713476,49.1047431
0.0265894,0.0577067,0.3475648,0.3618528,0.0550402,0.1751942,0.082969,0.2144915,532,0,0,2012,-116.60074,49.1160619
0.0322912,0.0576418,0.2669543,0.3325888,0.0469917,0.1924322,0.0803762,0.0057846,532,0,1,2012,-116.6638017,49.2308666
0.018268,0.0305747,0.3941147,0.2702813,0.0253985,0.1174649,0.0528835,0.117246,1727,0,0,2012,-116.773486,49.1077076
0.0185498,0.0310318,0.3315406,0.2211679,0.0205158,0.1110306,0.0506412,-0.0300908,1160,0,0,2012,-116.6991055,49.1473233
0.0214025,0.025005,0.6647218,0.0199725,0.0164525,0.0040225,0.0018775,0.5096334,530,0,0,2012,-116.6293064,49.1554081
0.0276766,0.0370045,0.466954,0.2112939,0.0232371,0.0767777,0.0300253,0.0161837,884,0,0,2012,-116.6931766,49.2165834
0.0208675,0.0364313,0.0974301,0.1828527,0.0379098,0.1503853,0.0882853,-0.0505958,1903,0,0,2012,-116.6880562,49.1136364
0.0131393,0.0270824,0.3905108,0.188104,0.0190366,0.0824498,0.0280958,-0.0007374,1326,0,0,2012,-116.5705566,49.2152359
0.0209767,0.0300802,0.2656936,0.1719468,0.0231883,0.0997569,0.0442722,-0.0342485,1841,0,0,2012,-116.7530044,49.1904424
0.0140551,0.0229319,0.5038957,0.1980007,0.0147481,0.0653164,0.024284,0.0209266,1556,0,1,2012,-116.7451891,49.1020482
0.0176005,0.0353931,0.1654462,0.1705888,0.0322316,0.1221554,0.0688869,-0.0025931,1956,0,0,2012,-116.7438416,49.1775067
0.0252179,0.0501114,0.3339457,0.3714938,0.0352623,0.1854911,0.0848512,0.0492382,570,0,0,2012,-116.5845703,49.2001442
0.0143646,0.0273606,0.2473765,0.148789,0.0201447,0.0897741,0.0451224,-0.0308158,1567,0,1,2012,-116.6799714,49.1807406
0.0289079,0.0439526,0.3255551,0.2367664,0.0335145,0.1204672,0.056666,0.0337455,694,0,0,2012,-116.6659577,49.1958323
0.014464,0.027966,0.3219529,0.1812051,0.0208478,0.0929425,0.0467517,0.033585,1352,0,0,2012,-116.6697306,49.1737337
0.023417,0.0483269,0.3536877,0.3062026,0.0427827,0.1461951,0.0646841,0.1808583,534,0,0,2012,-116.5797194,49.0947718
0.0211351,0.0265575,0.4133773,0.1767941,0.0211296,0.0733784,0.0328057,0.016575,732,0,1,2012,-116.6856308,49.1395079
0.0249923,0.0355854,0.2528788,0.1920522,0.0289359,0.1145253,0.0536101,0.0098275,694,0,0,2012,-116.6128672,49.2408379
0.0247841,0.0572892,0.3248022,0.4128381,0.0380934,0.2104068,0.0861522,0.3706201,535,0,0,2012,-116.5964281,49.0966583
0.0206208,0.0324788,0.1072536,0.1653774,0.0280625,0.133339,0.0670469,-0.0837931,1716,0,0,2012,-116.7786064,49.1605285
0.036679,0.0639574,0.0790673,0.2900606,0.0638207,0.247553,0.1361421,0.1342281,536,0,0,2012,-116.5904992,49.0939633
0.0193544,0.0291326,0.3638645,0.2201642,0.023758,0.1026893,0.0435674,0.0019733,1520,0,1,2012,-116.7001835,49.0947718
0.0241768,0.0424655,0.2181944,0.1597579,0.0425765,0.1025285,0.050435,-0.0716934,532,0,1,2012,-116.6050519,49.1707693
0.022145,0.0233,0.4903498,0.0244687,0.0162325,0.0083675,0.000695,-0.3628419,531,0,0,2012,-116.6468235,49.2095765
0.0390478,0.0684044,0.0788137,0.2932946,0.07191,0.2504408,0.1403538,0.0165366,531,0,1,2012,-116.5840313,49.0920769
0.0348139,0.0575065,0.1522534,0.3270144,0.0586235,0.2405941,0.113704,-0.0552918,535,0,1,2012,-116.5708261,49.1279197
0.015325,0.017415,0.3889032,0.013455,0.013125,0.00592,0.0018225,-0.3124771,531,0,0,2012,-116.648171,49.2252072
0.0179925,0.0201237,0.7976582,0.0109387,0.01043,0.0012312,0.00196,0.1256967,531,0,0,2012,-116.6255335,49.2238597
0.0240229,0.0416349,0.375115,0.2320542,0.0274505,0.105451,0.0395113,0.2128825,532,0,0,2012,-116.6330793,49.2165834
