"year","epoch","start","sensor","index","n_plots","r_m2","r_pc","abs_m2","abs_pc"
2010,7,"2010-08-05","LT05","NBR",28,0.231300432920384,-0.277720150031083,0.231300432920384,0.277720150031083
2010,4,"2010-06-18","LT05","NDVI",28,0.230901189217031,-0.304388771086797,0.230901189217031,0.304388771086797
2014,4,"2014-06-18","LC08","NDVI",28,0.230878927782533,-0.231908570750523,0.230878927782533,0.231908570750523
2009,6,"2009-07-20","LT05","NDMI",28,0.229639514829579,-0.260010286245514,0.229639514829579,0.260010286245514
2009,6,"2009-07-20","LT05","MSI",28,-0.229639514829579,0.260010286245514,0.229639514829579,0.260010286245514
2013,5,"2013-07-04","LC08","NDVI",28,0.226961593974489,-0.218862007060179,0.226961593974489,0.218862007060179
2014,4,"2014-06-18","LC08","NDMI",28,0.226862971920342,-0.217217078195989,0.226862971920342,0.217217078195989
2014,4,"2014-06-18","LC08","MSI",28,-0.226862971920342,0.217217078195989,0.226862971920342,0.217217078195989
2003,8,"2003-08-21","LT05","TCW",28,0.225913902776632,-0.211399290689304,0.225913902776632,0.211399290689304
2009,6,"2009-07-20","LT05","TCW",28,0.22579442652503,-0.256410372176343,0.22579442652503,0.256410372176343
2014,7,"2014-08-05","LC08","NDVI",28,0.223759391896912,-0.214993834411428,0.223759391896912,0.214993834411428
2010,7,"2010-08-05","LT05","TCW",28,0.222854663547221,-0.272903853511558,0.222854663547221,0.272903853511558
2013,5,"2013-07-04","LC08","NDMI",28,0.221425939236161,-0.193614786272015,0.221425939236161,0.193614786272015
2013,5,"2013-07-04","LC08","MSI",28,-0.221425939236161,0.193614786272015,0.221425939236161,0.193614786272015
2014,5,"2014-07-04","LC08","NDMI",28,0.219512015547587,-0.203038246922055,0.219512015547587,0.203038246922055
2014,5,"2014-07-04","LC08","MSI",28,-0.219512015547587,0.203038246922055,0.219512015547587,0.203038246922055
2011,7,"2011-08-05","LT05","TCW",28,0.218413802212712,-0.260790280922892,0.218413802212712,0.260790280922892
2006,1,"2006-05-01","LT05","NDMI",22,-0.215805216701968,0.345489012363552,0.215805216701968,0.345489012363552
2006,1,"2006-05-01","LT05","MSI",22,0.215805216701968,-0.345489012363552,0.215805216701968,0.345489012363552
2009,5,"2009-07-04","LT05","RGI",28,-0.214308077761964,0.266939704255996,0.214308077761964,0.266939704255996
2003,8,"2003-08-21","LT05","NBR",28,0.21265785779002,-0.233208944477677,0.21265785779002,0.233208944477677
2013,8,"2013-08-21","LC08","NDMI",28,0.211975798456203,-0.192124259300566,0.211975798456203,0.192124259300566
2013,8,"2013-08-21","LC08","MSI",28,-0.211975798456203,0.192124259300566,0.211975798456203,0.192124259300566
2010,7,"2010-08-05","LT05","NDVI",28,0.211558031537796,-0.262431332520522,0.211558031537796,0.262431332520522
2008,9,"2008-09-05","LT05","NBR",28,0.208659531923143,-0.245426140999019,0.208659531923143,0.245426140999019
2008,9,"2008-09-05","LT05","TCW",28,0.208650090907869,-0.231092746153286,0.208650090907869,0.231092746153286
2013,6,"2013-07-20","LC08","NDMI",28,0.207061015130355,-0.209383895515137,0.207061015130355,0.209383895515137
2013,6,"2013-07-20","LC08","MSI",28,-0.207061015130355,0.209383895515137,0.207061015130355,0.209383895515137
2005,10,"2005-09-22","LT05","NDVI",28,0.205614351614189,-0.257382880208953,0.205614351614189,0.257382880208953
2011,9,"2011-09-06","LT05","NDMI",28,0.205408475213218,-0.24750241005199,0.205408475213218,0.24750241005199
2011,9,"2011-09-06","LT05","MSI",28,-0.205408475213218,0.24750241005199,0.205408475213218,0.24750241005199
2007,9,"2007-09-06","LT05","TCW",28,0.204857847007064,-0.203763962910959,0.204857847007064,0.203763962910959
2013,5,"2013-07-04","LC08","NBR",28,0.204323316919701,-0.189589325841469,0.204323316919701,0.189589325841469
2006,1,"2006-05-01","LT05","TCW",22,-0.204127961475529,0.293391812401523,0.204127961475529,0.293391812401523
2003,9,"2003-09-06","LT05","NBR",28,0.202753829677619,-0.298252938504582,0.202753829677619,0.298252938504582
2014,4,"2014-06-18","LC08","NBR",28,0.202010394907138,-0.198973155507181,0.202010394907138,0.198973155507181
2020,6,"2020-07-19","LC08","TCW",28,0.200226919350806,-0.161422639050801,0.200226919350806,0.161422639050801
2020,8,"2020-08-20","LC08","NDVI",28,0.199985082092493,-0.158225587445407,0.199985082092493,0.158225587445407
2013,6,"2013-07-20","LC08","NDVI",28,0.199601874906893,-0.204803698591243,0.199601874906893,0.204803698591243
2011,7,"2011-08-05","LT05","NBR",28,0.198567018956337,-0.234709854977921,0.198567018956337,0.234709854977921
